date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:46:56	1618/1618	---M--	200	added ('OK')	image/png	etag:%22652-63c8325f-330d10a6f74d5022;;;%22	https://html.themexplosion.com/goru/assets/images/home/headphone.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/headphone.png	(from https://html.themexplosion.com/goru/index.html)
18:46:56	1523/1523	---M--	200	added ('OK')	image/png	etag:%225f3-63c8325f-4da568def055cc98;;;%22	https://html.themexplosion.com/goru/assets/images/home/undo.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/undo.png	(from https://html.themexplosion.com/goru/index.html)
18:46:57	11532/11532	---M--	200	added ('OK')	image/png	etag:%222d0c-63c8325f-e7ddbd95f40530c4;;;%22	https://html.themexplosion.com/goru/assets/images/home/shape2.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/shape2.png	(from https://html.themexplosion.com/goru/index.html)
18:46:58	26890/26890	---M--	200	added ('OK')	image/jpeg	etag:%22690a-63c8325f-a4083022a9e633e4;;;%22	https://html.themexplosion.com/goru/assets/images/home/t1.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/t1.jpg	(from https://html.themexplosion.com/goru/index.html)
18:46:58	36629/36629	---M--	200	added ('OK')	image/jpeg	etag:%228f15-63c8325f-7f5d2435b0fcc49;;;%22	https://html.themexplosion.com/goru/assets/images/home/t2.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/t2.jpg	(from https://html.themexplosion.com/goru/index.html)
18:46:58	20782/20782	---M--	200	added ('OK')	image/jpeg	etag:%22512e-63c8325f-1f4f79f5174d7a65;;;%22	https://html.themexplosion.com/goru/assets/images/home/p1.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/p1.jpg	(from https://html.themexplosion.com/goru/index.html)
18:46:58	22443/22443	---M--	200	added ('OK')	image/jpeg	etag:%2257ab-63c8325f-3f2b9eab4e81a867;;;%22	https://html.themexplosion.com/goru/assets/images/home/p4.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/p4.jpg	(from https://html.themexplosion.com/goru/index.html)
18:46:59	11214/11214	---M--	200	added ('OK')	image/jpeg	etag:%222bce-63c8325f-7ebae63a03bd8d07;;;%22	https://html.themexplosion.com/goru/assets/images/home/p2.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/p2.jpg	(from https://html.themexplosion.com/goru/index.html)
18:46:59	24700/24700	---M--	200	added ('OK')	image/jpeg	etag:%22607c-63c8325f-29d76cfb1c5ba1ab;;;%22	https://html.themexplosion.com/goru/assets/images/home/p5.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/p5.jpg	(from https://html.themexplosion.com/goru/index.html)
18:47:00	15144/15144	---M--	200	added ('OK')	image/jpeg	etag:%223b28-63c8325f-6b22190375227006;;;%22	https://html.themexplosion.com/goru/assets/images/home/p6.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/p6.jpg	(from https://html.themexplosion.com/goru/index.html)
18:47:00	15272/15272	---M--	200	added ('OK')	image/jpeg	etag:%223ba8-63c8325f-97e3782223cb9b91;;;%22	https://html.themexplosion.com/goru/assets/images/home/p3.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/p3.jpg	(from https://html.themexplosion.com/goru/index.html)
18:47:01	8203/8203	---M--	200	added ('OK')	image/png	etag:%22200b-63c8325f-d3316bb4c4674559;;;%22	https://html.themexplosion.com/goru/assets/images/home/shape3.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/shape3.png	(from https://html.themexplosion.com/goru/index.html)
18:47:02	104760/104760	---M--	200	added ('OK')	image/jpeg	etag:%2219938-63c8325f-cee4ed78bf955257;;;%22	https://html.themexplosion.com/goru/assets/images/home/1.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/1.jpg	(from https://html.themexplosion.com/goru/index.html)
18:47:03	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-636d43b7-ce46a10434cb42fd;gz%22	https://html.themexplosion.com/goru/single-post.html	D:/my%20websites/template2/html.themexplosion.com/goru/single-post.html	(from https://html.themexplosion.com/goru/index.html)
18:47:04	116755/116755	---M--	200	added ('OK')	image/jpeg	etag:%221c813-63c8325f-1458056a39c83e6d;;;%22	https://html.themexplosion.com/goru/assets/images/home/blog/1.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/blog/1.jpg	(from https://html.themexplosion.com/goru/index.html)
18:47:04	64952/64952	---M--	200	added ('OK')	image/jpeg	etag:%22fdb8-63c8325f-c55d3356911d890c;;;%22	https://html.themexplosion.com/goru/assets/images/home/blog/2.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/blog/2.jpg	(from https://html.themexplosion.com/goru/index.html)
18:47:04	4655/4655	---M--	200	added ('OK')	image/png	etag:%22122f-63c8325f-2fafcb315e05bd05;;;%22	https://html.themexplosion.com/goru/assets/images/home/client-logo/1.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/client-logo/1.png	(from https://html.themexplosion.com/goru/index.html)
18:47:04	79527/79527	---M--	200	added ('OK')	image/jpeg	etag:%22136a7-63c8325f-e1c4d02b3bbe7000;;;%22	https://html.themexplosion.com/goru/assets/images/home/blog/3.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/blog/3.jpg	(from https://html.themexplosion.com/goru/index.html)
18:47:04	4632/4632	---M--	200	added ('OK')	image/png	etag:%221218-63c8325f-c041011a010f0230;;;%22	https://html.themexplosion.com/goru/assets/images/home/client-logo/2.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/client-logo/2.png	(from https://html.themexplosion.com/goru/index.html)
18:47:05	7322/7322	---M--	200	added ('OK')	image/png	etag:%221c9a-63c8325f-4b606ea85be9c79a;;;%22	https://html.themexplosion.com/goru/assets/images/home/client-logo/3.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/client-logo/3.png	(from https://html.themexplosion.com/goru/index.html)
18:47:05	5990/5990	---M--	200	added ('OK')	image/png	etag:%221766-63c8325f-1529c4c3c46a22ef;;;%22	https://html.themexplosion.com/goru/assets/images/home/client-logo/4.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/client-logo/4.png	(from https://html.themexplosion.com/goru/index.html)
18:47:06	6144/6144	---M--	200	added ('OK')	image/png	etag:%221800-63c8325f-560cbc5b688e57f8;;;%22	https://html.themexplosion.com/goru/assets/images/home/client-logo/5.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/client-logo/5.png	(from https://html.themexplosion.com/goru/index.html)
18:47:06	4478/4478	---M--	200	added ('OK')	image/png	etag:%22117e-63c8325f-30a4048f687042f;;;%22	https://html.themexplosion.com/goru/assets/images/home/shape4.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/shape4.png	(from https://html.themexplosion.com/goru/index.html)
18:47:06	45801/45801	---M--	200	added ('OK')	image/png	etag:%22b2e9-63c8325f-ae2bab11dee2f687;;;%22	https://html.themexplosion.com/goru/assets/images/shop/banner.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/banner.png	(from https://html.themexplosion.com/goru/shop-fullwidth.html)
18:47:07	49824/49824	---M--	200	added ('OK')	image/jpeg	etag:%22c2a0-63c8325f-cae10aa7e6571e85;;;%22	https://html.themexplosion.com/goru/assets/images/shop/9.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/9.jpg	(from https://html.themexplosion.com/goru/shop-fullwidth.html)
18:47:07	30942/30942	---M--	200	added ('OK')	image/jpeg	etag:%2278de-63c8325f-60bb5468411d2e0a;;;%22	https://html.themexplosion.com/goru/assets/images/shop/5.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/5.jpg	(from https://html.themexplosion.com/goru/shop-fullwidth.html)
18:47:08	27898/27898	---M--	200	added ('OK')	image/jpeg	etag:%226cfa-63c8325f-d567acec1cf8aca;;;%22	https://html.themexplosion.com/goru/assets/images/shop/1.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/1.jpg	(from https://html.themexplosion.com/goru/shop-fullwidth.html)
18:47:08	28551/28551	---M--	200	added ('OK')	image/jpeg	etag:%226f87-63c8325f-f8eb3932eba67c94;;;%22	https://html.themexplosion.com/goru/assets/images/shop/2.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/2.jpg	(from https://html.themexplosion.com/goru/shop-fullwidth.html)
18:47:08	50717/50717	---M--	200	added ('OK')	image/jpeg	etag:%22c61d-63c8325f-cc45868f1b08751c;;;%22	https://html.themexplosion.com/goru/assets/images/shop/10.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/10.jpg	(from https://html.themexplosion.com/goru/shop-fullwidth.html)
18:47:09	44730/44730	---M--	200	added ('OK')	image/jpeg	etag:%22aeba-63c8325f-7b6477b3ed4f0e3c;;;%22	https://html.themexplosion.com/goru/assets/images/shop/11.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/11.jpg	(from https://html.themexplosion.com/goru/shop-fullwidth.html)
18:47:09	47221/47221	---M--	200	added ('OK')	image/jpeg	etag:%22b875-63c8325f-dde34ff0d4090982;;;%22	https://html.themexplosion.com/goru/assets/images/shop/12.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/12.jpg	(from https://html.themexplosion.com/goru/shop-fullwidth.html)
18:47:10	50527/50527	---M--	200	added ('OK')	image/jpeg	etag:%22c55f-63c8325f-e4cdaf3dec7c28c0;;;%22	https://html.themexplosion.com/goru/assets/images/shop/13.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/13.jpg	(from https://html.themexplosion.com/goru/shop-fullwidth.html)
18:47:11	75758/75758	---M--	200	added ('OK')	image/jpeg	etag:%22127ee-63c8325f-a773c3dfe8648483;;;%22	https://html.themexplosion.com/goru/assets/images/shop/14.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/14.jpg	(from https://html.themexplosion.com/goru/shop-fullwidth.html)
18:47:11	35046/35046	---M--	200	added ('OK')	image/jpeg	etag:%2288e6-63c8325f-58b98d675e3a28de;;;%22	https://html.themexplosion.com/goru/assets/images/shop/8.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/8.jpg	(from https://html.themexplosion.com/goru/shop-fullwidth.html)
18:47:12	29672/29672	---M--	200	added ('OK')	image/jpeg	etag:%2273e8-63c8325f-e6c3e0a837454228;;;%22	https://html.themexplosion.com/goru/assets/images/shop/4.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/4.jpg	(from https://html.themexplosion.com/goru/shop-fullwidth.html)
18:47:12	41061/41061	---M--	200	added ('OK')	image/jpeg	etag:%22a065-63c8325f-f262c32f9ca1350b;;;%22	https://html.themexplosion.com/goru/assets/images/shop/3.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/3.jpg	(from https://html.themexplosion.com/goru/shop-fullwidth.html)
18:47:13	107323/107323	---M--	200	added ('OK')	image/png	etag:%221a33b-63c8325f-9ed2b915d3f2a3b1;;;%22	https://html.themexplosion.com/goru/assets/images/shop/banner2.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/banner2.png	(from https://html.themexplosion.com/goru/shop-left-sidebar.html)
18:47:13	40585/40585	---M--	200	added ('OK')	image/jpeg	etag:%229e89-63c8325f-b73b7feaeabd8848;;;%22	https://html.themexplosion.com/goru/assets/images/shop/7.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/7.jpg	(from https://html.themexplosion.com/goru/shop-left-sidebar.html)
18:47:13	36827/36827	---M--	200	added ('OK')	image/jpeg	etag:%228fdb-63c8325f-12d6c6b508e9f8b6;;;%22	https://html.themexplosion.com/goru/assets/images/shop/6.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/6.jpg	(from https://html.themexplosion.com/goru/shop-left-sidebar.html)
18:47:14	81156/81156	---M--	200	added ('OK')	image/jpeg	etag:%2213d04-63c8325f-85afa773cd3bc249;;;%22	https://html.themexplosion.com/goru/assets/images/shop/single-product.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/single-product.jpg	(from https://html.themexplosion.com/goru/single-product.html)
18:47:14	10264/10264	---M--	200	added ('OK')	image/png	etag:%222818-63c8325f-9ecea94d5da46370;;;%22	https://html.themexplosion.com/goru/assets/images/shop/s1.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/s1.png	(from https://html.themexplosion.com/goru/single-product.html)
18:47:14	9532/9532	---M--	200	added ('OK')	image/png	etag:%22253c-63c8325f-2ab79fa6d7ea6219;;;%22	https://html.themexplosion.com/goru/assets/images/shop/s2.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/shop/s2.png	(from https://html.themexplosion.com/goru/single-product.html)
18:47:15	2903/2903	---M--	200	added ('OK')	image/jpeg	etag:%22b57-63c8325f-604e37f9b7e6fa85;;;%22	https://html.themexplosion.com/goru/assets/images/blog/c1.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/blog/c1.jpg	(from https://html.themexplosion.com/goru/single-product.html)
18:47:16	3741/3741	---M--	200	added ('OK')	image/jpeg	etag:%22e9d-63c8325f-4563c658b0dd2f00;;;%22	https://html.themexplosion.com/goru/assets/images/cart/1.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/cart/1.jpg	(from https://html.themexplosion.com/goru/cart.html)
18:47:16	4089/4089	---M--	200	added ('OK')	image/jpeg	etag:%22ff9-63c8325f-49e0dd184260c29f;;;%22	https://html.themexplosion.com/goru/assets/images/cart/2.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/cart/2.jpg	(from https://html.themexplosion.com/goru/cart.html)
18:47:17	3081/3081	---M--	200	added ('OK')	image/jpeg	etag:%22c09-63c8325f-91f9f24151e89652;;;%22	https://html.themexplosion.com/goru/assets/images/cart/3.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/cart/3.jpg	(from https://html.themexplosion.com/goru/wishlist.html)
18:47:17	3637/3637	---M--	200	added ('OK')	image/jpeg	etag:%22e35-63c8325f-7be54fb30d14d921;;;%22	https://html.themexplosion.com/goru/assets/images/cart/4.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/cart/4.jpg	(from https://html.themexplosion.com/goru/wishlist.html)
18:47:18	26181/26181	---M--	200	added ('OK')	image/jpeg	etag:%226645-63c8325f-24487a4e633a667;;;%22	https://html.themexplosion.com/goru/assets/images/about/1.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/about/1.jpg	(from https://html.themexplosion.com/goru/about.html)
18:47:19	95511/95511	---M--	200	added ('OK')	image/jpeg	etag:%2217517-63c8325f-ea2e9a2f26769738;;;%22	https://html.themexplosion.com/goru/assets/images/about/video-bg.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/about/video-bg.jpg	(from https://html.themexplosion.com/goru/about.html)
18:47:19	1441/1441	---M--	200	added ('OK')	image/png	etag:%225a1-63c8325f-78d55486560cf24e;;;%22	https://html.themexplosion.com/goru/assets/images/home/truck2.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/truck2.png	(from https://html.themexplosion.com/goru/about.html)
18:47:19	1633/1633	---M--	200	added ('OK')	image/png	etag:%22661-63c8325f-3f5a738079cfe0a6;;;%22	https://html.themexplosion.com/goru/assets/images/home/headphone2.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/headphone2.png	(from https://html.themexplosion.com/goru/about.html)
18:47:20	1538/1538	---M--	200	added ('OK')	image/png	etag:%22602-63c8325f-32b60ee39dfb8f59;;;%22	https://html.themexplosion.com/goru/assets/images/home/undo2.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/home/undo2.png	(from https://html.themexplosion.com/goru/about.html)
18:47:21	29109/29109	---M--	200	added ('OK')	image/jpeg	etag:%2271b5-63c8325f-dea086b69fd68d95;;;%22	https://html.themexplosion.com/goru/assets/images/blog/1.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/blog/1.jpg	(from https://html.themexplosion.com/goru/blog-right-sidebar.html)
18:47:22	228863/228863	---M--	200	added ('OK')	image/png	etag:%2237dff-63c8325f-ade8177907801e97;;;%22	https://html.themexplosion.com/goru/assets/images/404.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/404.png	(from https://html.themexplosion.com/goru/404.html)
18:47:24	23228/23228	---M--	200	added ('OK')	image/jpeg	etag:%225abc-63c8325f-1a03bfa5836032c;;;%22	https://html.themexplosion.com/goru/assets/images/blog/2.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/blog/2.jpg	(from https://html.themexplosion.com/goru/blog-right-sidebar.html)
18:47:24	43057/43057	---M--	200	added ('OK')	image/jpeg	etag:%22a831-63c8325f-201f70c2d3e96e8c;;;%22	https://html.themexplosion.com/goru/assets/images/blog/3.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/blog/3.jpg	(from https://html.themexplosion.com/goru/blog-right-sidebar.html)
18:47:24	35133/35133	---M--	200	added ('OK')	image/jpeg	etag:%22893d-63c8325f-335dbf2f18929009;;;%22	https://html.themexplosion.com/goru/assets/images/blog/4.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/blog/4.jpg	(from https://html.themexplosion.com/goru/blog-right-sidebar.html)
18:47:25	26800/26800	---M--	200	added ('OK')	image/jpeg	etag:%2268b0-63c8325f-222e158288e0fcba;;;%22	https://html.themexplosion.com/goru/assets/images/blog/5.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/blog/5.jpg	(from https://html.themexplosion.com/goru/blog-right-sidebar.html)
18:47:25	42746/42746	---M--	200	added ('OK')	image/jpeg	etag:%22a6fa-63c8325f-5c0746315f7ef1ad;;;%22	https://html.themexplosion.com/goru/assets/images/blog/6.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/blog/6.jpg	(from https://html.themexplosion.com/goru/blog-right-sidebar.html)
18:47:26	5897/5897	---M--	200	added ('OK')	image/jpeg	etag:%221709-63c8325f-672a3d9f5f03e902;;;%22	https://html.themexplosion.com/goru/assets/images/blog/r1.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/blog/r1.jpg	(from https://html.themexplosion.com/goru/blog-right-sidebar.html)
18:47:26	3625/3625	---M--	200	added ('OK')	image/jpeg	etag:%22e29-63c8325f-7e11fa2b882966e0;;;%22	https://html.themexplosion.com/goru/assets/images/blog/r2.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/blog/r2.jpg	(from https://html.themexplosion.com/goru/blog-right-sidebar.html)
18:47:27	4976/4976	---M--	200	added ('OK')	image/jpeg	etag:%221370-63c8325f-6d600757e313f621;;;%22	https://html.themexplosion.com/goru/assets/images/blog/r3.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/blog/r3.jpg	(from https://html.themexplosion.com/goru/blog-right-sidebar.html)
18:47:28	216272/216272	---M--	200	added ('OK')	image/jpeg	etag:%2234cd0-63c8325f-a87af1e712d95041;;;%22	https://html.themexplosion.com/goru/assets/images/blog/blog-details.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/blog/blog-details.jpg	(from https://html.themexplosion.com/goru/blog-details.html)
18:47:28	2601/2601	---M--	200	added ('OK')	image/jpeg	etag:%22a29-63c8325f-ab60ac90457a589b;;;%22	https://html.themexplosion.com/goru/assets/images/blog/author.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/blog/author.jpg	(from https://html.themexplosion.com/goru/blog-details.html)
18:47:28	3078/3078	---M--	200	added ('OK')	image/jpeg	etag:%22c06-63c8325f-2a4fd8a0a7070fee;;;%22	https://html.themexplosion.com/goru/assets/images/blog/c2.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/blog/c2.jpg	(from https://html.themexplosion.com/goru/blog-details.html)
18:47:29	26084/26084	---M--	200	added ('OK')	image/jpeg	etag:%2265e4-63c8325f-1ba9e5f35ed331a4;;;%22	https://html.themexplosion.com/goru/assets/images/contact.jpg	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/contact.jpg	(from https://html.themexplosion.com/goru/contact.html)
18:47:30	1849/1849	---M--	200	added ('OK')	image/gif	etag:%22739-63c8325f-bf27b1d976855b39;;;%22	https://html.themexplosion.com/goru/assets/images/ajax.gif	D:/my%20websites/template2/html.themexplosion.com/goru/assets/images/ajax.gif	(from https://html.themexplosion.com/goru/contact.html)
18:47:30	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-636d43b7-ce46a10434cb42fd;gz%22	https://html.themexplosion.com/goru/popper.js	D:/my%20websites/template2/html.themexplosion.com/goru/popper.js	(from https://html.themexplosion.com/goru/assets/js/bootstrap.min.js)
18:47:31	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-636d43b7-ce46a10434cb42fd;gz%22	https://html.themexplosion.com/goru/Shuffle.js%20requires%20Modernizr.	D:/my%20websites/template2/html.themexplosion.com/goru/Shuffle.js%20requires%20Modernizr	(from https://html.themexplosion.com/goru/assets/js/jquery.shuffle.min.js)
18:47:32	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-636d43b7-ce46a10434cb42fd;gz%22	https://html.themexplosion.com/goru/Version/	D:/my%20websites/template2/html.themexplosion.com/goru/Version/index.html	(from https://html.themexplosion.com/goru/assets/js/tweenmax.min.js)
18:47:32	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-636d43b7-ce46a10434cb42fd;gz%22	https://html.themexplosion.com/goru/TweenLite.js	D:/my%20websites/template2/html.themexplosion.com/goru/TweenLite.js	(from https://html.themexplosion.com/goru/assets/js/jquery.themepunch.tools.min.js)
18:47:33	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-636d43b7-ce46a10434cb42fd;gz%22	https://html.themexplosion.com/TweenLite.js	D:/my%20websites/template2/html.themexplosion.com/TweenLite.js	(from https://html.themexplosion.com/goru/assets/js/jquery.themepunch.tools.min.js)
18:47:33	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-636d43b7-ce46a10434cb42fd;gz%22	https://html.themexplosion.com/goru/themepunch.revolution.min.js	D:/my%20websites/template2/html.themexplosion.com/goru/themepunch.revolution.min.js	(from https://html.themexplosion.com/goru/assets/js/jquery.themepunch.revolution.min.js)
18:47:34	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-636d43b7-ce46a10434cb42fd;gz%22	https://html.themexplosion.com/goru/jquery.themepunch.revolution.min.js	D:/my%20websites/template2/html.themexplosion.com/goru/jquery.themepunch.revolution.min.js	(from https://html.themexplosion.com/goru/assets/js/jquery.themepunch.revolution.min.js)
18:47:35	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-636d43b7-ce46a10434cb42fd;gz%22	https://html.themexplosion.com/goru/jquery.themepunch.revolution.js	D:/my%20websites/template2/html.themexplosion.com/goru/jquery.themepunch.revolution.js	(from https://html.themexplosion.com/goru/assets/js/jquery.themepunch.revolution.min.js)
18:47:35	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-636d43b7-ce46a10434cb42fd;gz%22	https://html.themexplosion.com/goru/images/transparent.png	D:/my%20websites/template2/html.themexplosion.com/goru/images/transparent.png	(from https://html.themexplosion.com/goru/assets/js/jquery.themepunch.revolution.min.js)
18:47:36	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-636d43b7-ce46a10434cb42fd;gz%22	https://html.themexplosion.com/goru/assets/transparent.png	D:/my%20websites/template2/html.themexplosion.com/goru/assets/transparent.png	(from https://html.themexplosion.com/goru/assets/js/jquery.themepunch.revolution.min.js)
18:47:38	37626/37626	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Sep%202023%2013:17:37%20GMT	https://player.vimeo.com/api/player.js	D:/my%20websites/template2/player.vimeo.com/api/player.js	(from https://html.themexplosion.com/goru/assets/js/extensions/revolution.extension.video.min.js)
